rho_global,regime,regime_label,horizon,sigma_weighted_member_mean,ambiguity_weighted_variance_raw,ambiguity_weighted_std_raw,mc_noise_contribution_plugin,mc_noise_contribution_worstcase_expected,ambiguity_variance_plugin_corrected,ambiguity_std_plugin_corrected,ambiguity_member_min,ambiguity_member_max,ambiguity_member_range,retained_weight_ess,n_retained_hypotheses,interpretation,sigma_m1,sigma_m2_mean,sigma_m3_B2000,sigma_whitebox,abs_error_m1,abs_error_m2,abs_error_m3_B2000
0.995,G1,R_mid,240.0,0.8176221586977261,0.0009544089577585058,0.030893509961778472,0.0003839312564241621,0.0014673756194154889,0.0005704777013343437,0.023884675030955385,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7122222222222224,0.8176221586977266,0.785,0.21499999999999997,0.07277777777777761,0.032622158697726555
0.995,G2,R_stress,60.0,0.7294927690888394,0.0012328577342031418,0.03511207390917178,0.0008054440184186196,0.0014673756194154889,0.0004274137157845222,0.020673986451202928,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,0.97,0.6662962962962963,0.72949276908884,0.71,0.26,0.04370370370370369,0.019492769088840012
0.995,G2,R_stress,65.0,0.7131365864192521,0.0015294062948051385,0.039107624509871965,0.0008156762832815282,0.0014673756194154889,0.0007137300115236103,0.02671572592170406,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,0.97,0.6559259259259259,0.7131365864192526,0.69,0.28,0.034074074074074034,0.023136586419252647
0.995,G2,R_stress,70.0,0.6936327387641607,0.001564652204172151,0.03955568485277623,0.0008673266555805557,0.0014673756194154889,0.0006973255485915952,0.026406922361221784,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,0.96,0.6403703703703704,0.6936327387641612,0.675,0.2849999999999999,0.03462962962962968,0.01863273876416116
0.995,G2,R_stress,75.0,0.6661360259265211,0.0015120535956284439,0.03888513334975777,0.0008875408389794173,0.0014673756194154889,0.0006245127566490266,0.02499025323299119,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,0.93,0.6259259259259259,0.6661360259265215,0.66,0.27,0.034074074074074145,0.006136025926521516
0.995,G2,R_stress,80.0,0.6481304275606976,0.0014181150495955897,0.03765786836234348,0.0009035657765049531,0.0014673756194154889,0.0005145492730906367,0.02268367856170239,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,0.92,0.5948148148148149,0.6481304275606982,0.65,0.27,0.055185185185185115,0.0018695724393018587
0.995,G2,R_stress,85.0,0.7021637323190205,0.0010825468928696922,0.03290208037297478,0.0008488939797822607,0.0014673756194154889,0.0002336529130874315,0.015285709440108807,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.6851851851851852,0.7021637323190212,0.685,0.31499999999999995,0.00018518518518517713,0.01716373231902113
0.995,G2,R_stress,90.0,0.6836737895347753,0.0015313955856883972,0.03913304978772287,0.0008661420142096408,0.0014673756194154889,0.0006652535714787563,0.02579250998795496,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.6740740740740739,0.6836737895347758,0.68,0.31999999999999995,0.005925925925926112,0.0036737895347757066
0.995,G2,R_stress,95.0,0.6621690514731018,0.0014556873409601225,0.03815347089007922,0.0008736184666783333,0.0014673756194154889,0.0005820688742817893,0.02412610358681628,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.6399999999999999,0.6621690514731022,0.655,0.345,0.015000000000000124,0.007169051473102206
0.995,G2,R_stress,100.0,0.6416505049252155,0.0014839165312353385,0.03852163718269693,0.0008893266065131706,0.0014673756194154889,0.000594589924722168,0.02438421466281348,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.6311111111111111,0.6416505049252159,0.65,0.35,0.018888888888888955,0.008349495074784108
0.995,G2,R_stress,105.0,0.6251461408664857,0.0014591638461422898,0.03819900320875258,0.000893751918164691,0.0014673756194154889,0.0005654119279775988,0.0237783920393621,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.6222222222222221,0.6251461408664861,0.63,0.37,0.007777777777777883,0.0048538591335138825
0.995,G2,R_stress,110.0,0.6131422554821943,0.0014022424937621836,0.03744652846075566,0.0009011373119079549,0.0014673756194154889,0.0005011051818542288,0.02238537875163672,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.6062962962962963,0.6131422554821946,0.625,0.375,0.018703703703703667,0.011857744517805413
0.995,G2,R_stress,115.0,0.6016380770448038,0.0014019907989380816,0.03744316758686532,0.0009068980713433607,0.0014673756194154889,0.0004950927275947208,0.022250679261423028,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.5851851851851853,0.6016380770448042,0.605,0.395,0.01981481481481473,0.003361922955195773
0.995,G2,R_stress,120.0,0.5836182179766773,0.0014458194075068526,0.03802393203637484,0.0009158069054368495,0.0014673756194154889,0.000530012502070003,0.023022000392450764,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.58,0.5836182179766779,0.575,0.42500000000000004,0.0050000000000000044,0.008618217976677944
0.995,G2,R_stress,125.0,0.6362080301256655,0.0012674609027967416,0.03560141714590504,0.0009002830308659295,0.0014673756194154889,0.00036717787193081216,0.01916188591790516,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.6233333333333333,0.636208030125666,0.675,0.32499999999999996,0.05166666666666675,0.03879196987433409
0.995,G2,R_stress,130.0,0.6212038194881128,0.0013138506696793587,0.036247078084714064,0.0009047247778092514,0.0014673756194154889,0.00040912589187010726,0.02022686065285731,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.6177777777777778,0.6212038194881133,0.655,0.345,0.03722222222222227,0.03379618051188671
0.995,G2,R_stress,135.0,0.6091888366738255,0.001335692345302324,0.03654712499366159,0.0009141849985286393,0.0014673756194154889,0.00042150734677368464,0.020530644090570677,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.6044444444444445,0.6091888366738258,0.635,0.365,0.030555555555555558,0.02581116332617417
0.995,G2,R_stress,140.0,0.595186879300966,0.0012437602391959968,0.03526698511633787,0.000917496354402406,0.0014673756194154889,0.00032626388479359075,0.018062776220547902,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.5955555555555555,0.5951868793009664,0.63,0.37,0.0344444444444445,0.03481312069903364
0.995,G2,R_stress,145.0,0.5781839890647132,0.0011553254220341262,0.03399007828814353,0.0009207864310347884,0.0014673756194154889,0.00023453899099933778,0.015314665879454823,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.5788888888888889,0.5781839890647136,0.605,0.395,0.026111111111111085,0.026816010935286405
0.995,G2,R_stress,150.0,0.5686714071944821,0.0011138475125887597,0.03337435411493022,0.0009269600740852648,0.0014673756194154889,0.00018688743850349486,0.01367067805573282,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.5655555555555556,0.5686714071944824,0.585,0.41500000000000004,0.019444444444444375,0.016328592805517572
0.995,G2,R_stress,155.0,0.5556593777669631,0.0010875980030435322,0.032978750780518234,0.0009312209301755358,0.0014673756194154889,0.00015637707286799633,0.01250508188169899,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.5577777777777778,0.5556593777669634,0.56,0.43999999999999995,0.0022222222222222365,0.004340622233036662
0.995,G2,R_stress,160.0,0.5421565369563156,0.0010763334078335172,0.03280752059869074,0.0009325987083198575,0.0014673756194154889,0.00014373469951365974,0.011988940716913223,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.5492592592592592,0.5421565369563159,0.555,0.44499999999999995,0.005740740740740824,0.012843463043684111
0.995,G2,R_stress,165.0,0.5930935449496725,0.0008247242389850893,0.02871801244837618,0.0009197806944338604,0.0014673756194154889,0.0,0.0,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.5618518518518518,0.5930935449496729,0.6,0.4,0.03814814814814815,0.006906455050327054
0.995,G2,R_stress,170.0,0.5825578779596737,0.0006057790357828984,0.024612578812121626,0.0009650537183150819,0.0014673756194154889,0.0,0.0,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.5551851851851852,0.5825578779596743,0.59,0.41000000000000003,0.03481481481481474,0.007442122040325683
0.995,G2,R_stress,175.0,0.5715424273335573,0.0006631819841778785,0.02575231997661334,0.0009701022850910623,0.0014673756194154889,0.0,0.0,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.5507407407407408,0.5715424273335578,0.585,0.41500000000000004,0.03425925925925921,0.013457572666442208
0.995,G2,R_stress,180.0,0.5650417574623464,0.000650019893545645,0.02549548770950744,0.0009711575573810911,0.0014673756194154889,0.0,0.0,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.5462962962962963,0.5650417574623469,0.57,0.43000000000000005,0.02370370370370367,0.00495824253765309
0.995,G2,R_stress,185.0,0.5540398301504036,0.0006439468469173254,0.025376107796849488,0.0009725176548517075,0.0014673756194154889,0.0,0.0,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.5374074074074074,0.554039830150404,0.565,0.43500000000000005,0.027592592592592502,0.010960169849595913
0.995,G2,R_stress,190.0,0.5440373339577058,0.0006393928289758646,0.025286218162783154,0.0009735135955861007,0.0014673756194154889,0.0,0.0,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.5318518518518519,0.5440373339577063,0.555,0.44499999999999995,0.02314814814814814,0.01096266604229379
0.995,G2,R_stress,195.0,0.5335357154609818,0.0006482495472543288,0.025460745221896567,0.000974397678495819,0.0014673756194154889,0.0,0.0,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.5303703703703703,0.5335357154609822,0.53,0.47,0.00037037037037024323,0.0035357154609821917
0.995,G2,R_stress,200.0,0.5270228742011368,0.0006854437386036527,0.026180980474452303,0.000974787851954028,0.0014673756194154889,0.0,0.0,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.5203703703703704,0.5270228742011374,0.515,0.485,0.005370370370370359,0.012022874201137346
